0.0	0.0
1.8941135521049852	1.9414250193984133
2.9004666922523112	2.9973485550175862
3.443888152270313	3.5949569384973743
3.716539707437816	3.933608494300556
3.829108984636303	4.121810683531384
3.837512943605943	4.228585263719151
3.7781487970692327	4.284577054903464
3.661295862607639	4.320172833232801
3.504308561529892	4.337082753397834
3.299630970739667	4.361016608028607
3.066663384108309	4.379219242042866
2.7942636164857584	4.419951886641727
2.529904886118696	4.445414761017661
2.2573979935892305	4.499604602506974
2.056385629029506	4.51830588292897
1.9110189767123145	4.544713724665417
1.937727047669093	4.471601872822249
2.026685059752652	4.411081094529468
2.2013996893286096	4.324298973933398
2.3704785433778635	4.2751426173513805
2.5554212161222507	4.221694851345533
2.6900804691753315	4.201914633133067
2.790603406664651	4.18629884993206
2.822414759904104	4.1959566315511525
2.8086684389638714	4.203695067685928
2.7235363249543814	4.234945916468587
2.595575798306668	4.26395993007012
2.407655653799472	4.320520060179488
2.2167424977560324	4.359521063141864
2.004090016990847	4.427369330950658
1.8562661540622671	4.45573934989858
1.7558798198210337	4.490097120420313
1.8226918173383555	4.4215196731354816
1.9437696401872482	4.3657154265293965
2.143469129761042	4.284191598350261
2.3307308606789645	4.240702415772066
2.528531298322331	4.193131696477061
2.672076185247241	4.178695010751264
2.778584888451264	4.167932226128656
2.8144853752958023	4.181578055691306
2.803466975782639	4.192665362855054
2.720220949281364	4.226526357660079
2.5935344985780224	4.257635485012597
2.4065279163608166	4.3157724606432195
2.2162559104905233	4.355997057687433
2.004075651259782	4.424740219977473
1.8565711557890938	4.45379826103587
1.7563975555833071	4.488656921876533
1.8233038078410324	4.420485827900686
1.9443949800809357	4.36498454068643
2.1440375602224173	4.283702791283106
2.331223084255622	4.240382967031385
2.528934587349347	4.192936459809573
2.672401154033495	4.178579691359216
2.7788398492069275	4.167870422572547
2.8146850154996015	4.181547858819452
2.803621203901961	4.1926548026262465
2.720340701182093	4.226526070142462
2.593626884764342	4.257640840680827
2.406599763578529	4.315779904766947
2.2163113899331552	4.3560052821667945
2.004118601907146	4.424748118786663
1.8566037968675453	4.4538057859069715
1.7564219925199793	4.488663902245283
1.8233214033231842	4.4204924926815155
1.9444073347795277	4.364990693716634
2.144045995569745	4.283708260078899
2.331228751403546	4.240387653022417
2.5289383473271267	4.192940323363007
2.6724036253596894	4.17858280770858
2.7788414698262005	4.167872866246943
2.814686066830587	4.181549754382976
2.8036218821852334	4.192656244002344
2.720341126601649	4.226527160941554
2.593627142555023	4.257641653373044
2.4065999037217014	4.315780509919691
2.2163114490862483	4.356005728041068
2.0041186026236453	4.424748448994511
1.8566037588650643	4.4538060280072305
1.7564219292966519	4.488664080595093
1.823321329324577	4.420492619966307
1.9444072597194841	4.364990783227826
2.144045927733838	4.2837083197350045
2.3312286929702237	4.240387691899099
2.528938299665702	4.192940347118841
2.6724035871186294	4.178582821761302
2.7788414399424486	4.167872873831079
2.814686043522471	4.181549758144885
2.8036218642440263	4.192656245395323
2.7203411127201513	4.226527161088158
2.5936271318810937	4.2576416528325725
2.4065998954470462	4.315780509116351
2.2163114427145576	4.3560057271352335
2.004118597703189	4.424748448119118
1.8566037551333965	4.4538060271722255
1.7564219265076018	4.488664079823146
1.823321327319	4.4204926192340706
1.9444072583131031	4.3649907825602545
2.144045926776015	4.283708319154357
2.3312286923306647	4.240387691420143
2.5289382992490688	4.192940346750078
2.672403586858429	4.178582821499411
2.778841439796886	4.167872873672384
2.8146860434694028	4.181549758081798
2.803621864279163	4.192656245422039
2.720341112852009	4.226527161199968
2.5936271321374704	4.257641653026214
2.406599895878246	4.315780509385799
2.2163114434036015	4.356005727470111
2.0041185987739527	4.42474844849369
1.8566037567424032	4.4538060275572215
1.756421928823893	4.4886640801791255
1.823321330475545	4.420492619585264
1.9444072624938085	4.364990782854261
2.1440459322117347	4.283708319342665
2.3312286994486144	4.240387691303708
2.5289383086077404	4.192940346098304
2.6724035992975828	4.178582819873463
2.7788414562369113	4.16787287061052
2.8146860652480443	4.181549752587402
2.803621892693432	4.1926562363938125
2.72034114989718	4.226527146326064
2.593627179477852	4.257641629690275
2.406599955815853	4.315780473035606
2.216311516235605	4.356005673717778
2.004118684529396	4.4247483702790085
1.856603849773948	4.453805919475148
1.7564220227538927	4.488663932349341
1.823321413312637	4.420492422069747
1.9444073255351646	4.364990516251215
2.144045960518747	4.283707960947461
2.331228679813318	4.24038720684172
2.5289382138881717	4.1929396967215755
2.672403397343686	4.1785819528093775
2.7788410804901753	4.167871732022955
2.81468542862203	4.181548271966063
2.8036208322793947	4.192654353158859
2.720339442352891	4.226524794053618
2.593624440498946	4.257638787625718
2.4065956580951013	4.315777157411275
2.2163048637941274	4.356001989683718
2.004108643453639	4.424744534411241
1.8565891476608778	4.453802153380985
1.756401188731491	4.4886605624362526
1.8232931365677925	4.420489264595373
1.9443697131100879	4.364987955661359
2.143996897606632	4.283706152227698
2.3311646262405183	4.240387555302845
2.5288550588084746	4.192943571341662
2.6722945287951467	4.178593123068092
2.7786989969539073	4.167894436424466
2.814498756673838	4.181591436788846
2.8033778677083725	4.192728152555875
2.7200229649683942	4.226648604202438
2.593220765772658	4.257833636549589
2.406086504066779	4.316079670087035
2.215690946130694	4.356445284276089
2.0033924909605374	4.425384536479313
1.8558210096566403	4.454679575240703
1.7556359160274995	4.489852592671418
1.8226303683581362	4.42207194248618
1.9438797061079736	4.367112048688956
2.1437986090795564	4.28654481170682
2.3313589700281367	4.244201377431658
2.5296498521521165	4.198021168739461
2.67392377385991	4.185326152624637
2.781649925270536	4.176673033934263
2.8193858110958683	4.192926749350021
2.8113507843700973	4.207047578420516
2.732595532328679	4.244433721901125
